Algorithm,Variant Filter,Model Name,Dep Thresh,AND Thresh,Loop Thresh,Perfect Fitting Traces (%),Average Trace Fitness,Precision,Generalization,Node Size,Arc Size,Cyclicity,Noise Thresh,F-Score,Low Precision,Low Fitness,Cyc Factor,Total Size,Size Norm,Size Factor,DM Score
heuristic,top100,heu_top100_dep_0.95_and_0.40_loop_0.65,0.95,0.4,0.65,0.0,0.8747237685470268,0.9905817477000356,0.9872614481658728,69,89,0.6811594202898551,,0.9290546689053033,False,False,0.8297101449275363,158,0.3225806451612903,0.9516129032258065,0.7335470799193288
heuristic,top100,heu_top100_dep_0.95_and_0.40_loop_0.30,0.95,0.4,0.3,0.0,0.8747237685470268,0.9905817477000356,0.9872614481658728,69,89,0.6811594202898551,,0.9290546689053033,False,False,0.8297101449275363,158,0.3225806451612903,0.9516129032258065,0.7335470799193288
heuristic,top100,heu_top100_dep_0.90_and_0.40_loop_0.99,0.9,0.4,0.99,0.0,0.8747237685470268,0.9905817477000356,0.9872614481658728,69,89,0.6811594202898551,,0.9290546689053033,False,False,0.8297101449275363,158,0.3225806451612903,0.9516129032258065,0.7335470799193288
heuristic,top100,heu_top100_dep_0.90_and_0.40_loop_0.95,0.9,0.4,0.95,0.0,0.8747237685470268,0.9905817477000356,0.9872614481658728,69,89,0.6811594202898551,,0.9290546689053033,False,False,0.8297101449275363,158,0.3225806451612903,0.9516129032258065,0.7335470799193288
heuristic,top100,heu_top100_dep_0.90_and_0.40_loop_0.65,0.9,0.4,0.65,0.0,0.8747237685470268,0.9905817477000356,0.9872614481658728,69,89,0.6811594202898551,,0.9290546689053033,False,False,0.8297101449275363,158,0.3225806451612903,0.9516129032258065,0.7335470799193288
heuristic,top100,heu_top100_dep_0.95_and_0.40_loop_0.99,0.95,0.4,0.99,0.0,0.8747237685470268,0.9905817477000356,0.9872614481658728,69,89,0.6811594202898551,,0.9290546689053033,False,False,0.8297101449275363,158,0.3225806451612903,0.9516129032258065,0.7335470799193288
heuristic,top100,heu_top100_dep_0.99_and_0.40_loop_0.30,0.99,0.4,0.3,0.0,0.8747237685470268,0.9905817477000356,0.9872614481658728,69,89,0.6811594202898551,,0.9290546689053033,False,False,0.8297101449275363,158,0.3225806451612903,0.9516129032258065,0.7335470799193288
heuristic,top100,heu_top100_dep_0.99_and_0.40_loop_0.65,0.99,0.4,0.65,0.0,0.8747237685470268,0.9905817477000356,0.9872614481658728,69,89,0.6811594202898551,,0.9290546689053033,False,False,0.8297101449275363,158,0.3225806451612903,0.9516129032258065,0.7335470799193288
heuristic,top100,heu_top100_dep_0.99_and_0.40_loop_0.90,0.99,0.4,0.9,0.0,0.8747237685470268,0.9905817477000356,0.9872614481658728,69,89,0.6811594202898551,,0.9290546689053033,False,False,0.8297101449275363,158,0.3225806451612903,0.9516129032258065,0.7335470799193288
heuristic,top100,heu_top100_dep_0.90_and_0.40_loop_0.30,0.9,0.4,0.3,0.0,0.8747237685470268,0.9905817477000356,0.9872614481658728,69,89,0.6811594202898551,,0.9290546689053033,False,False,0.8297101449275363,158,0.3225806451612903,0.9516129032258065,0.7335470799193288
heuristic,top100,heu_top100_dep_0.99_and_0.40_loop_0.95,0.99,0.4,0.95,0.0,0.8747237685470268,0.9905817477000356,0.9872614481658728,69,89,0.6811594202898551,,0.9290546689053033,False,False,0.8297101449275363,158,0.3225806451612903,0.9516129032258065,0.7335470799193288
heuristic,top100,heu_top100_dep_0.99_and_0.40_loop_0.99,0.99,0.4,0.99,0.0,0.8747237685470268,0.9905817477000356,0.9872614481658728,69,89,0.6811594202898551,,0.9290546689053033,False,False,0.8297101449275363,158,0.3225806451612903,0.9516129032258065,0.7335470799193288
heuristic,top100,heu_top100_dep_0.95_and_0.40_loop_0.95,0.95,0.4,0.95,0.0,0.8747237685470268,0.9905817477000356,0.9872614481658728,69,89,0.6811594202898551,,0.9290546689053033,False,False,0.8297101449275363,158,0.3225806451612903,0.9516129032258065,0.7335470799193288
heuristic,top100,heu_top100_dep_0.65_and_0.65_loop_0.65,0.65,0.65,0.65,0.0,0.860362871614127,0.9915922314185036,0.9628734453671528,69,88,0.6956521739130435,,0.9213281016331981,False,False,0.8260869565217391,157,0.31797235023041476,0.9523041474654378,0.7247959510814481
heuristic,top100,heu_top100_dep_0.65_and_0.65_loop_0.99,0.65,0.65,0.99,0.0,0.860362871614127,0.9915922314185036,0.9628734453671528,69,88,0.6956521739130435,,0.9213281016331981,False,False,0.8260869565217391,157,0.31797235023041476,0.9523041474654378,0.7247959510814481
heuristic,top100,heu_top100_dep_0.65_and_0.65_loop_0.95,0.65,0.65,0.95,0.0,0.860362871614127,0.9915922314185036,0.9628734453671528,69,88,0.6956521739130435,,0.9213281016331981,False,False,0.8260869565217391,157,0.31797235023041476,0.9523041474654378,0.7247959510814481
heuristic,top100,heu_top100_dep_0.65_and_0.65_loop_0.90,0.65,0.65,0.9,0.0,0.860362871614127,0.9915922314185036,0.9628734453671528,69,88,0.6956521739130435,,0.9213281016331981,False,False,0.8260869565217391,157,0.31797235023041476,0.9523041474654378,0.7247959510814481
heuristic,top100,heu_top100_dep_0.65_and_0.65_loop_0.30,0.65,0.65,0.3,0.0,0.860362871614127,0.9915922314185036,0.9628734453671528,69,88,0.6956521739130435,,0.9213281016331981,False,False,0.8260869565217391,157,0.31797235023041476,0.9523041474654378,0.7247959510814481
heuristic,top100,heu_top100_dep_0.30_and_0.65_loop_0.99,0.3,0.65,0.99,0.0,0.860362871614127,0.9915922314185036,0.9628734453671528,69,88,0.6956521739130435,,0.9213281016331981,False,False,0.8260869565217391,157,0.31797235023041476,0.9523041474654378,0.7247959510814481
heuristic,top100,heu_top100_dep_0.30_and_0.65_loop_0.95,0.3,0.65,0.95,0.0,0.860362871614127,0.9915922314185036,0.9628734453671528,69,88,0.6956521739130435,,0.9213281016331981,False,False,0.8260869565217391,157,0.31797235023041476,0.9523041474654378,0.7247959510814481
heuristic,top100,heu_top100_dep_0.30_and_0.65_loop_0.90,0.3,0.65,0.9,0.0,0.860362871614127,0.9915922314185036,0.9628734453671528,69,88,0.6956521739130435,,0.9213281016331981,False,False,0.8260869565217391,157,0.31797235023041476,0.9523041474654378,0.7247959510814481
heuristic,top100,heu_top100_dep_0.30_and_0.65_loop_0.65,0.3,0.65,0.65,0.0,0.860362871614127,0.9915922314185036,0.9628734453671528,69,88,0.6956521739130435,,0.9213281016331981,False,False,0.8260869565217391,157,0.31797235023041476,0.9523041474654378,0.7247959510814481
heuristic,top100,heu_top100_dep_0.30_and_0.65_loop_0.30,0.3,0.65,0.3,0.0,0.860362871614127,0.9915922314185036,0.9628734453671528,69,88,0.6956521739130435,,0.9213281016331981,False,False,0.8260869565217391,157,0.31797235023041476,0.9523041474654378,0.7247959510814481
heuristic,top100,heu_top100_dep_0.99_and_0.65_loop_0.95,0.99,0.65,0.95,0.0,0.8559854098631328,0.9907137684074998,0.9384962814836344,70,90,0.7,,0.9184349471596108,False,False,0.825,160,0.3317972350230415,0.9502304147465438,0.7199979771246875
heuristic,top100,heu_top100_dep_0.99_and_0.65_loop_0.99,0.99,0.65,0.99,0.0,0.8559854098631328,0.9907137684074998,0.9384962814836344,70,90,0.7,,0.9184349471596108,False,False,0.825,160,0.3317972350230415,0.9502304147465438,0.7199979771246875
heuristic,top100,heu_top100_dep_0.99_and_0.65_loop_0.90,0.99,0.65,0.9,0.0,0.8559854098631328,0.9907137684074998,0.9384962814836344,70,90,0.7,,0.9184349471596108,False,False,0.825,160,0.3317972350230415,0.9502304147465438,0.7199979771246875
heuristic,top100,heu_top100_dep_0.90_and_0.65_loop_0.65,0.9,0.65,0.65,0.0,0.8559854098631328,0.9907137684074998,0.9384962814836344,70,90,0.7,,0.9184349471596108,False,False,0.825,160,0.3317972350230415,0.9502304147465438,0.7199979771246875
heuristic,top100,heu_top100_dep_0.99_and_0.65_loop_0.30,0.99,0.65,0.3,0.0,0.8559854098631328,0.9907137684074998,0.9384962814836344,70,90,0.7,,0.9184349471596108,False,False,0.825,160,0.3317972350230415,0.9502304147465438,0.7199979771246875
heuristic,top100,heu_top100_dep_0.95_and_0.65_loop_0.99,0.95,0.65,0.99,0.0,0.8559854098631328,0.9907137684074998,0.9384962814836344,70,90,0.7,,0.9184349471596108,False,False,0.825,160,0.3317972350230415,0.9502304147465438,0.7199979771246875
heuristic,top100,heu_top100_dep_0.95_and_0.65_loop_0.95,0.95,0.65,0.95,0.0,0.8559854098631328,0.9907137684074998,0.9384962814836344,70,90,0.7,,0.9184349471596108,False,False,0.825,160,0.3317972350230415,0.9502304147465438,0.7199979771246875
heuristic,top100,heu_top100_dep_0.95_and_0.65_loop_0.90,0.95,0.65,0.9,0.0,0.8559854098631328,0.9907137684074998,0.9384962814836344,70,90,0.7,,0.9184349471596108,False,False,0.825,160,0.3317972350230415,0.9502304147465438,0.7199979771246875
heuristic,top100,heu_top100_dep_0.95_and_0.65_loop_0.65,0.95,0.65,0.65,0.0,0.8559854098631328,0.9907137684074998,0.9384962814836344,70,90,0.7,,0.9184349471596108,False,False,0.825,160,0.3317972350230415,0.9502304147465438,0.7199979771246875
heuristic,top100,heu_top100_dep_0.95_and_0.65_loop_0.30,0.95,0.65,0.3,0.0,0.8559854098631328,0.9907137684074998,0.9384962814836344,70,90,0.7,,0.9184349471596108,False,False,0.825,160,0.3317972350230415,0.9502304147465438,0.7199979771246875
heuristic,top100,heu_top100_dep_0.90_and_0.65_loop_0.99,0.9,0.65,0.99,0.0,0.8559854098631328,0.9907137684074998,0.9384962814836344,70,90,0.7,,0.9184349471596108,False,False,0.825,160,0.3317972350230415,0.9502304147465438,0.7199979771246875
heuristic,top100,heu_top100_dep_0.90_and_0.65_loop_0.95,0.9,0.65,0.95,0.0,0.8559854098631328,0.9907137684074998,0.9384962814836344,70,90,0.7,,0.9184349471596108,False,False,0.825,160,0.3317972350230415,0.9502304147465438,0.7199979771246875
heuristic,top100,heu_top100_dep_0.90_and_0.65_loop_0.90,0.9,0.65,0.9,0.0,0.8559854098631328,0.9907137684074998,0.9384962814836344,70,90,0.7,,0.9184349471596108,False,False,0.825,160,0.3317972350230415,0.9502304147465438,0.7199979771246875
heuristic,top100,heu_top100_dep_0.90_and_0.65_loop_0.30,0.9,0.65,0.3,0.0,0.8559854098631328,0.9907137684074998,0.9384962814836344,70,90,0.7,,0.9184349471596108,False,False,0.825,160,0.3317972350230415,0.9502304147465438,0.7199979771246875
heuristic,top100,heu_top100_dep_0.99_and_0.65_loop_0.65,0.99,0.65,0.65,0.0,0.8559854098631328,0.9907137684074998,0.9384962814836344,70,90,0.7,,0.9184349471596108,False,False,0.825,160,0.3317972350230415,0.9502304147465438,0.7199979771246875
heuristic,top282,heu_top282_dep_0.99_and_0.90_loop_0.30,0.99,0.9,0.3,0.0,0.8999636242228259,0.9997785110076772,0.961831508227199,88,117,0.6931818181818182,,0.9472488665704073,False,False,0.8267045454545454,205,0.5391705069124424,0.9191244239631337,0.7197616890095191
heuristic,top282,heu_top282_dep_0.99_and_0.90_loop_0.90,0.99,0.9,0.9,0.0,0.8999636242228259,0.9997785110076772,0.961831508227199,88,117,0.6931818181818182,,0.9472488665704073,False,False,0.8267045454545454,205,0.5391705069124424,0.9191244239631337,0.7197616890095191
heuristic,top282,heu_top282_dep_0.99_and_0.90_loop_0.95,0.99,0.9,0.95,0.0,0.8999636242228259,0.9997785110076772,0.961831508227199,88,117,0.6931818181818182,,0.9472488665704073,False,False,0.8267045454545454,205,0.5391705069124424,0.9191244239631337,0.7197616890095191
heuristic,top282,heu_top282_dep_0.99_and_0.90_loop_0.99,0.99,0.9,0.99,0.0,0.8999636242228259,0.9997785110076772,0.961831508227199,88,117,0.6931818181818182,,0.9472488665704073,False,False,0.8267045454545454,205,0.5391705069124424,0.9191244239631337,0.7197616890095191
heuristic,top282,heu_top282_dep_0.99_and_0.90_loop_0.65,0.99,0.9,0.65,0.0,0.8999636242228259,0.9997785110076772,0.961831508227199,88,117,0.6931818181818182,,0.9472488665704073,False,False,0.8267045454545454,205,0.5391705069124424,0.9191244239631337,0.7197616890095191
heuristic,top282,heu_top282_dep_0.30_and_0.90_loop_0.30,0.3,0.9,0.3,0.0,0.8990212174211019,0.9949696049199354,0.955308382675386,94,126,0.6808510638297872,,0.9445650685957201,False,False,0.8297872340425532,220,0.6082949308755761,0.9087557603686636,0.7122718922988492
heuristic,top282,heu_top282_dep_0.30_and_0.90_loop_0.65,0.3,0.9,0.65,0.0,0.8990212174211019,0.9949696049199354,0.955308382675386,94,126,0.6808510638297872,,0.9445650685957201,False,False,0.8297872340425532,220,0.6082949308755761,0.9087557603686636,0.7122718922988492
heuristic,top282,heu_top282_dep_0.30_and_0.90_loop_0.90,0.3,0.9,0.9,0.0,0.8990212174211019,0.9949696049199354,0.955308382675386,94,126,0.6808510638297872,,0.9445650685957201,False,False,0.8297872340425532,220,0.6082949308755761,0.9087557603686636,0.7122718922988492
heuristic,top282,heu_top282_dep_0.30_and_0.90_loop_0.95,0.3,0.9,0.95,0.0,0.8990212174211019,0.9949696049199354,0.955308382675386,94,126,0.6808510638297872,,0.9445650685957201,False,False,0.8297872340425532,220,0.6082949308755761,0.9087557603686636,0.7122718922988492
heuristic,top282,heu_top282_dep_0.30_and_0.90_loop_0.99,0.3,0.9,0.99,0.0,0.8990212174211019,0.9949696049199354,0.955308382675386,94,126,0.6808510638297872,,0.9445650685957201,False,False,0.8297872340425532,220,0.6082949308755761,0.9087557603686636,0.7122718922988492
heuristic,top282,heu_top282_dep_0.95_and_0.90_loop_0.30,0.95,0.9,0.3,0.0,0.8939060686640695,0.997724981256948,0.954941068976178,93,125,0.6881720430107527,,0.9429665638450688,False,False,0.8279569892473118,218,0.5990783410138248,0.9101382488479263,0.7105774748364245
heuristic,top282,heu_top282_dep_0.95_and_0.90_loop_0.99,0.95,0.9,0.99,0.0,0.8939060686640695,0.997724981256948,0.954941068976178,93,125,0.6881720430107527,,0.9429665638450688,False,False,0.8279569892473118,218,0.5990783410138248,0.9101382488479263,0.7105774748364245
heuristic,top282,heu_top282_dep_0.95_and_0.90_loop_0.95,0.95,0.9,0.95,0.0,0.8939060686640695,0.997724981256948,0.954941068976178,93,125,0.6881720430107527,,0.9429665638450688,False,False,0.8279569892473118,218,0.5990783410138248,0.9101382488479263,0.7105774748364245
heuristic,top282,heu_top282_dep_0.95_and_0.90_loop_0.90,0.95,0.9,0.9,0.0,0.8939060686640695,0.997724981256948,0.954941068976178,93,125,0.6881720430107527,,0.9429665638450688,False,False,0.8279569892473118,218,0.5990783410138248,0.9101382488479263,0.7105774748364245
heuristic,top282,heu_top282_dep_0.95_and_0.90_loop_0.65,0.95,0.9,0.65,0.0,0.8939060686640695,0.997724981256948,0.954941068976178,93,125,0.6881720430107527,,0.9429665638450688,False,False,0.8279569892473118,218,0.5990783410138248,0.9101382488479263,0.7105774748364245
heuristic,top282,heu_top282_dep_0.65_and_0.90_loop_0.99,0.65,0.9,0.99,0.0,0.8955028708730465,0.994532258184829,0.9551272411910426,95,128,0.6842105263157895,,0.9424232160428766,False,False,0.8289473684210527,223,0.6221198156682027,0.9066820276497696,0.7083174489846875
heuristic,top282,heu_top282_dep_0.65_and_0.90_loop_0.30,0.65,0.9,0.3,0.0,0.8955028708730465,0.994532258184829,0.9551272411910426,95,128,0.6842105263157895,,0.9424232160428766,False,False,0.8289473684210527,223,0.6221198156682027,0.9066820276497696,0.7083174489846875
heuristic,top282,heu_top282_dep_0.65_and_0.90_loop_0.65,0.65,0.9,0.65,0.0,0.8955028708730465,0.994532258184829,0.9551272411910426,95,128,0.6842105263157895,,0.9424232160428766,False,False,0.8289473684210527,223,0.6221198156682027,0.9066820276497696,0.7083174489846875
heuristic,top282,heu_top282_dep_0.65_and_0.90_loop_0.95,0.65,0.9,0.95,0.0,0.8955028708730465,0.994532258184829,0.9551272411910426,95,128,0.6842105263157895,,0.9424232160428766,False,False,0.8289473684210527,223,0.6221198156682027,0.9066820276497696,0.7083174489846875
heuristic,top282,heu_top282_dep_0.65_and_0.90_loop_0.90,0.65,0.9,0.9,0.0,0.8955028708730465,0.994532258184829,0.9551272411910426,95,128,0.6842105263157895,,0.9424232160428766,False,False,0.8289473684210527,223,0.6221198156682027,0.9066820276497696,0.7083174489846875
heuristic,top282,heu_top282_dep_0.90_and_0.90_loop_0.30,0.9,0.9,0.3,0.0,0.897417030009515,0.9946911663327168,0.9556206898164936,96,130,0.6875,,0.94355364454597,False,False,0.828125,226,0.6359447004608295,0.9046082949308756,0.70684315686145
heuristic,top282,heu_top282_dep_0.90_and_0.90_loop_0.95,0.9,0.9,0.95,0.0,0.897417030009515,0.9946911663327168,0.9556206898164936,96,130,0.6875,,0.94355364454597,False,False,0.828125,226,0.6359447004608295,0.9046082949308756,0.70684315686145
heuristic,top282,heu_top282_dep_0.90_and_0.90_loop_0.65,0.9,0.9,0.65,0.0,0.897417030009515,0.9946911663327168,0.9556206898164936,96,130,0.6875,,0.94355364454597,False,False,0.828125,226,0.6359447004608295,0.9046082949308756,0.70684315686145
heuristic,top282,heu_top282_dep_0.90_and_0.90_loop_0.90,0.9,0.9,0.9,0.0,0.897417030009515,0.9946911663327168,0.9556206898164936,96,130,0.6875,,0.94355364454597,False,False,0.828125,226,0.6359447004608295,0.9046082949308756,0.70684315686145
heuristic,top282,heu_top282_dep_0.90_and_0.90_loop_0.99,0.9,0.9,0.99,0.0,0.897417030009515,0.9946911663327168,0.9556206898164936,96,130,0.6875,,0.94355364454597,False,False,0.828125,226,0.6359447004608295,0.9046082949308756,0.70684315686145
heuristic,top282,heu_top282_dep_0.99_and_0.40_loop_0.99,0.99,0.4,0.99,0.0,0.8376576813776877,0.9997379081391018,0.927096443077292,86,116,0.6744186046511628,,0.9115490892599941,False,False,0.8313953488372093,202,0.5253456221198156,0.9211981566820276,0.6981370914387368
heuristic,top282,heu_top282_dep_0.99_and_0.40_loop_0.65,0.99,0.4,0.65,0.0,0.8376576813776877,0.9997379081391018,0.927096443077292,86,116,0.6744186046511628,,0.9115490892599941,False,False,0.8313953488372093,202,0.5253456221198156,0.9211981566820276,0.6981370914387368
heuristic,top282,heu_top282_dep_0.99_and_0.40_loop_0.30,0.99,0.4,0.3,0.0,0.8376576813776877,0.9997379081391018,0.927096443077292,86,116,0.6744186046511628,,0.9115490892599941,False,False,0.8313953488372093,202,0.5253456221198156,0.9211981566820276,0.6981370914387368
heuristic,top282,heu_top282_dep_0.99_and_0.40_loop_0.95,0.99,0.4,0.95,0.0,0.8376576813776877,0.9997379081391018,0.927096443077292,86,116,0.6744186046511628,,0.9115490892599941,False,False,0.8313953488372093,202,0.5253456221198156,0.9211981566820276,0.6981370914387368
heuristic,top282,heu_top282_dep_0.99_and_0.40_loop_0.90,0.99,0.4,0.9,0.0,0.8376576813776877,0.9997379081391018,0.927096443077292,86,116,0.6744186046511628,,0.9115490892599941,False,False,0.8313953488372093,202,0.5253456221198156,0.9211981566820276,0.6981370914387368
heuristic,top282,heu_top282_dep_0.99_and_0.65_loop_0.65,0.99,0.65,0.65,0.0,0.8447468790306134,0.9995740532149516,0.9089779687689776,87,118,0.7011494252873564,,0.915661745253004,False,False,0.8247126436781609,205,0.5391705069124424,0.9191244239631337,0.6940839950611029
heuristic,top282,heu_top282_dep_0.99_and_0.65_loop_0.90,0.99,0.65,0.9,0.0,0.8447468790306134,0.9995740532149516,0.9089779687689776,87,118,0.7011494252873564,,0.915661745253004,False,False,0.8247126436781609,205,0.5391705069124424,0.9191244239631337,0.6940839950611029
heuristic,top282,heu_top282_dep_0.99_and_0.65_loop_0.99,0.99,0.65,0.99,0.0,0.8447468790306134,0.9995740532149516,0.9089779687689776,87,118,0.7011494252873564,,0.915661745253004,False,False,0.8247126436781609,205,0.5391705069124424,0.9191244239631337,0.6940839950611029
heuristic,top282,heu_top282_dep_0.99_and_0.65_loop_0.95,0.99,0.65,0.95,0.0,0.8442626288690649,0.9995740532149516,0.9278597329593392,87,118,0.7011494252873564,,0.91537718727098,False,False,0.8247126436781609,205,0.5391705069124424,0.9191244239631337,0.6938682962596474
heuristic,top282,heu_top282_dep_0.99_and_0.65_loop_0.30,0.99,0.65,0.3,0.0,0.8442626288690649,0.9995740532149516,0.9278597329593392,87,118,0.7011494252873564,,0.91537718727098,False,False,0.8247126436781609,205,0.5391705069124424,0.9191244239631337,0.6938682962596474
heuristic,top282,heu_top282_dep_0.95_and_0.40_loop_0.90,0.95,0.4,0.9,0.0,0.8320655367915193,0.9991456328517948,0.9286703960128606,91,124,0.6703296703296703,,0.907983373095811,False,False,0.8324175824175825,215,0.5852534562211982,0.9122119815668203,0.6894692679572554
heuristic,top282,heu_top282_dep_0.95_and_0.40_loop_0.30,0.95,0.4,0.3,0.0,0.8320655367915193,0.9991456328517948,0.9286703960128606,91,124,0.6703296703296703,,0.907983373095811,False,False,0.8324175824175825,215,0.5852534562211982,0.9122119815668203,0.6894692679572554
heuristic,top282,heu_top282_dep_0.95_and_0.40_loop_0.65,0.95,0.4,0.65,0.0,0.8320655367915193,0.9991456328517948,0.9286703960128606,91,124,0.6703296703296703,,0.907983373095811,False,False,0.8324175824175825,215,0.5852534562211982,0.9122119815668203,0.6894692679572554
heuristic,top282,heu_top282_dep_0.95_and_0.40_loop_0.95,0.95,0.4,0.95,0.0,0.8320655367915193,0.9991456328517948,0.9286703960128606,91,124,0.6703296703296703,,0.907983373095811,False,False,0.8324175824175825,215,0.5852534562211982,0.9122119815668203,0.6894692679572554
heuristic,top282,heu_top282_dep_0.95_and_0.40_loop_0.99,0.95,0.4,0.99,0.0,0.8320655367915193,0.9991456328517948,0.9286703960128606,91,124,0.6703296703296703,,0.907983373095811,False,False,0.8324175824175825,215,0.5852534562211982,0.9122119815668203,0.6894692679572554
heuristic,top282,heu_top282_dep_0.30_and_0.40_loop_0.95,0.3,0.4,0.95,0.0,0.8350029758089875,0.9983901870022116,0.928457079270362,93,126,0.6666666666666666,,0.909416260598532,False,False,0.8333333333333334,219,0.6036866359447005,0.909447004608295,0.6892215784528429
heuristic,top282,heu_top282_dep_0.30_and_0.40_loop_0.99,0.3,0.4,0.99,0.0,0.8350029758089875,0.9983901870022116,0.928457079270362,93,126,0.6666666666666666,,0.909416260598532,False,False,0.8333333333333334,219,0.6036866359447005,0.909447004608295,0.6892215784528429
heuristic,top282,heu_top282_dep_0.30_and_0.40_loop_0.90,0.3,0.4,0.9,0.0,0.8350029758089875,0.9983901870022116,0.928457079270362,93,126,0.6666666666666666,,0.909416260598532,False,False,0.8333333333333334,219,0.6036866359447005,0.909447004608295,0.6892215784528429
heuristic,top282,heu_top282_dep_0.30_and_0.40_loop_0.65,0.3,0.4,0.65,0.0,0.8350029758089875,0.9983901870022116,0.928457079270362,93,126,0.6666666666666666,,0.909416260598532,False,False,0.8333333333333334,219,0.6036866359447005,0.909447004608295,0.6892215784528429
heuristic,top282,heu_top282_dep_0.30_and_0.40_loop_0.30,0.3,0.4,0.3,0.0,0.8350029758089875,0.9983901870022116,0.928457079270362,93,126,0.6666666666666666,,0.909416260598532,False,False,0.8333333333333334,219,0.6036866359447005,0.909447004608295,0.6892215784528429
heuristic,top282,heu_top282_dep_0.65_and_0.40_loop_0.99,0.65,0.4,0.99,0.0,0.8355945118308504,0.9983901870022116,0.9294415107519288,93,127,0.6666666666666666,,0.9097669805594837,False,False,0.8333333333333334,220,0.6082949308755761,0.9087557603686636,0.6889633201471974
heuristic,top282,heu_top282_dep_0.65_and_0.40_loop_0.95,0.65,0.4,0.95,0.0,0.8355945118308504,0.9983901870022116,0.9294415107519288,93,127,0.6666666666666666,,0.9097669805594837,False,False,0.8333333333333334,220,0.6082949308755761,0.9087557603686636,0.6889633201471974
heuristic,top282,heu_top282_dep_0.65_and_0.40_loop_0.90,0.65,0.4,0.9,0.0,0.8355945118308504,0.9983901870022116,0.9294415107519288,93,127,0.6666666666666666,,0.9097669805594837,False,False,0.8333333333333334,220,0.6082949308755761,0.9087557603686636,0.6889633201471974
heuristic,top282,heu_top282_dep_0.65_and_0.40_loop_0.65,0.65,0.4,0.65,0.0,0.8355945118308504,0.9983901870022116,0.9294415107519288,93,127,0.6666666666666666,,0.9097669805594837,False,False,0.8333333333333334,220,0.6082949308755761,0.9087557603686636,0.6889633201471974
heuristic,top282,heu_top282_dep_0.65_and_0.40_loop_0.30,0.65,0.4,0.3,0.0,0.8355945118308504,0.9983901870022116,0.9294415107519288,93,127,0.6666666666666666,,0.9097669805594837,False,False,0.8333333333333334,220,0.6082949308755761,0.9087557603686636,0.6889633201471974
heuristic,top282,heu_top282_dep_0.30_and_0.65_loop_0.30,0.3,0.65,0.3,0.0,0.84231999068651,0.9991784537113106,0.9118035296565782,93,127,0.6881720430107527,,0.914068636207281,False,False,0.8279569892473118,220,0.6082949308755761,0.9087557603686636,0.6877550071664356
heuristic,top282,heu_top282_dep_0.30_and_0.65_loop_0.65,0.3,0.65,0.65,0.0,0.84231999068651,0.9991784537113106,0.9118035296565782,93,127,0.6881720430107527,,0.914068636207281,False,False,0.8279569892473118,220,0.6082949308755761,0.9087557603686636,0.6877550071664356
heuristic,top282,heu_top282_dep_0.90_and_0.40_loop_0.30,0.9,0.4,0.3,0.0,0.8377364984750558,0.9981186533228712,0.9304468316240408,94,129,0.6702127659574468,,0.9109220026192748,False,False,0.8324468085106382,223,0.6221198156682027,0.9066820276497696,0.6875316447299017
heuristic,top282,heu_top282_dep_0.90_and_0.40_loop_0.99,0.9,0.4,0.99,0.0,0.8377364984750558,0.9981186533228712,0.9304468316240408,94,129,0.6702127659574468,,0.9109220026192748,False,False,0.8324468085106382,223,0.6221198156682027,0.9066820276497696,0.6875316447299017
heuristic,top282,heu_top282_dep_0.90_and_0.40_loop_0.95,0.9,0.4,0.95,0.0,0.8377364984750558,0.9981186533228712,0.9304468316240408,94,129,0.6702127659574468,,0.9109220026192748,False,False,0.8324468085106382,223,0.6221198156682027,0.9066820276497696,0.6875316447299017
heuristic,top282,heu_top282_dep_0.90_and_0.40_loop_0.65,0.9,0.4,0.65,0.0,0.8377364984750558,0.9981186533228712,0.9304468316240408,94,129,0.6702127659574468,,0.9109220026192748,False,False,0.8324468085106382,223,0.6221198156682027,0.9066820276497696,0.6875316447299017
heuristic,top282,heu_top282_dep_0.90_and_0.40_loop_0.90,0.9,0.4,0.9,0.0,0.8377364984750558,0.9981186533228712,0.9304468316240408,94,129,0.6702127659574468,,0.9109220026192748,False,False,0.8324468085106382,223,0.6221198156682027,0.9066820276497696,0.6875316447299017
heuristic,top282,heu_top282_dep_0.30_and_0.65_loop_0.90,0.3,0.65,0.9,0.0,0.8415851687974468,0.9991784537113106,0.9290129144709948,93,127,0.6881720430107527,,0.9136357947788646,False,False,0.8279569892473118,220,0.6082949308755761,0.9087557603686636,0.6874293326515133
heuristic,top282,heu_top282_dep_0.30_and_0.65_loop_0.99,0.3,0.65,0.99,0.0,0.8415851687974468,0.9991784537113106,0.9290129144709948,93,127,0.6881720430107527,,0.9136357947788646,False,False,0.8279569892473118,220,0.6082949308755761,0.9087557603686636,0.6874293326515133
heuristic,top282,heu_top282_dep_0.30_and_0.65_loop_0.95,0.3,0.65,0.95,0.0,0.8415851687974468,0.9991784537113106,0.9290129144709948,93,127,0.6881720430107527,,0.9136357947788646,False,False,0.8279569892473118,220,0.6082949308755761,0.9087557603686636,0.6874293326515133
heuristic,top282,heu_top282_dep_0.95_and_0.65_loop_0.99,0.95,0.65,0.99,0.0,0.8386036660892018,0.99920548593048,0.911649230874565,92,126,0.6956521739130435,,0.9118872683345621,False,False,0.8260869565217391,218,0.5990783410138248,0.9101382488479263,0.6856054847576527
